customer_id,customer_name,gender,age,city,area,registered_date,customer_segment,preferred_payment_mode
CU013154,Rachit Pau,Male,32.0,Raipur,VIP Road,2024-07-15,New,UPI
CU013155,Ridhi Gole,Female,,Bhilai,Sector 9,2025-01-09,Returning,Card
CU013156,Siya Bajaj,Male,39.0,BILASPUR,Link Road,2025-10-19,Premium,Cash on Delivery
CU013157,Nakul Patel,Male,48.0,Rajnandgaon,Civil Lines,2024-09-22,Premium,UPI
CU013158,Teerth Rai,Female,20.0,Durg,Adarsh Nagar,2025-02-28,New,Card
CU013159,Darpan Pillai,Female,21.0,Raipur,VIP Road,2024-05-19,New,Wallet
CU013160,Kiaan Deshpande,Male,25.0,Korba,Transport Nagar,2024-05-21,New,Wallet
CU013161,Maanas Jain,Other,53.0,Durg,Borsi,2024-10-03,Returning,UPI
CU013162,Nilima Sharma,Female,46.0,Durg,Borsi,2026-02-15,Returning,Wallet
CU013163,Anmol Bhatt,Male,37.0,Bhilai,Supela,2024-05-10,New,Card
CU013164,Kala Hora,Female,59.0,Raipur,Avanti Vihar,2024-08-14,Returning,UPI
CU013165,Shivani Bakshi,Other,18.0,Bilaspur,Vyapar Vihar,2025-02-19,Premium,UPI
CU013166,Charita Chandran,Male,36.0,Bhilai,Smriti Nagar,2024-05-01,Premium,UPI
CU013167,Sachi Sood,Male,42.0,Raipur,Avanti Vihar,2024-07-08,Returning,Cash on Delivery
CU013168,Ladli Upadhyay,Male,28.0,Raipur,Shankar Nagar,2025-04-22,Returning,UPI
CU013169,Siddharth Sura,Female,49.0,Raipur,Devendra Nagar,2025-12-30,Returning,UPI
CU013170,Warjas Sarraf,Female,57.0,Bilaspur,Vyapar Vihar,2024-07-18,Premium,Cash on Delivery
CU013171,Abhiram Vohra,Female,62.0,Raipur,VIP Road,2024-10-05,Premium,Card
CU013172,Gaurangi Kothari,Female,31.0,Bilaspur,Link Road,2024-05-06,New,UPI
CU013173,Faqid Goda,Female,32.0,Durg,Adarsh Nagar,2024-07-20,Returning,Cash on Delivery
CU013174,Udant Ramakrishnan,Female,24.0,Raipur,Shankar Nagar,2025-08-04,Returning,UPI
CU013175,Sneha Patla,Male,46.0,Raipur,Civil Lines,2024-06-03,Returning,Card
CU013176,Vidhi Ramachandran,Male,51.0,Raipur,Telibandha,2024-06-18,Returning,UPI
CU013177,Bhavya Natarajan,Male,53.0,bhilai,Sector 10,2024-07-14,Returning,Wallet
CU013178,Nathan Narang,Female,,Durg,Borsi,2026-03-05,New,UPI
CU013179,Mohammed Gara,Female,53.0,Bilaspur,Tarbahar,2026-03-02,New,Card
CU013180,Advik Jha,Female,43.0,Korba,TP Nagar,2025-11-13,Returning,UPI
CU013181,Nikita Kunda,Female,38.0,Rajnandgaon,Civil Lines,2024-07-26,Premium,UPI
CU013182,Karan Raju,Male,22.0,Raipur,Shankar Nagar,2025-12-27,New,Wallet
CU013183,Shaurya Vasa,Female,33.0,Bilaspur,Link Road,2025-12-15,Returning,Card
CU013184,Sara Borde,Male,26.0,Bhilai,Sector 9,2025-08-01,New,UPI
CU013185,Chaitanya Sankaran,Female,52.0,Bhilai,Sector 9,2025-08-19,Returning,Cash on Delivery
CU013186,Adya Oak,Male,47.0,Raipur,VIP Road,2025-05-03,New,Cash on Delivery
CU013187,Balhaar Rajagopalan,Male,36.0,Bhilai,Sector 9,2024-11-06,New,Wallet
CU013188,Zilmil Doshi,Male,26.0,Bilaspur,Vyapar Vihar,2025-08-13,New,UPI
CU013189,Ekavir Raj,Male,23.0,Bilaspur,Tarbahar,2024-11-01,Returning,Wallet
CU013190,Zaitra Purohit,Female,22.0,Raipur,Civil Lines,2025-06-02,New,UPI
CU013191,Damini Goyal,Female,44.0,Raipur,Telibandha,2025-08-23,New,UPI
CU013192,Yashica Prakash,Male,28.0,Bilaspur,Link Road,2025-11-11,New,Wallet
CU013193,Hitesh Bhandari,Male,29.0,Durg,Ashish Nagar,2026-02-28,Premium,Card
CU013194,Oviya Halder,Female,64.0,Bilaspur,Link Road,2024-08-14,New,Cash on Delivery
CU013195,Jagvi Puri,Female,52.0,Raipur,Civil Lines,2024-05-14,New,UPI
CU013196,Ojasvi Goda,Other,49.0,Raipur,Telibandha,2024-07-06,Returning,Cash on Delivery
CU013197,Bakhshi Rajagopal,Male,38.0,Durg,Borsi,2024-11-08,Returning,UPI
CU013198,Ethan Dey,Male,19.0,Durg,Borsi,2025-08-08,New,UPI
CU013199,Eiravati Ganguly,Female,40.0,Raipur,Telibandha,2025-10-31,Returning,UPI
CU013200,Yoshita Venkataraman,Male,55.0,Bhilai,Sector 9,2024-08-24,Premium,UPI
CU013201,Azaan Vohra,Male,37.0,Bhilai,Sector 10,2026-02-24,Premium,Wallet
CU013202,Gavin Aggarwal,Male,53.0,Bilaspur,Vyapar Vihar,2026-03-16,Premium,UPI
CU013203,Hardik Mandal,Male,53.0,Raipur,Civil Lines,2025-08-01,New,UPI
CU013204,Samarth Ratta,Other,49.0,Bilaspur,Vyapar Vihar,2024-07-19,Returning,Card
CU013205,Yash Sachdev,Female,34.0,Rajnandgaon,Civil Lines,2025-09-21,Returning,Wallet
CU013206,Yashica Nath,Male,37.0,Bhilai,Vaishali Nagar,2025-07-27,Returning,Cash on Delivery
CU013207,Advika Magar,Female,39.0,bhilai,Smriti Nagar,2024-11-20,New,Card
CU013208,Vinaya Desai,Male,51.0,Raipur,VIP Road,2025-11-03,New,UPI
CU013209,Rushil Ghose,Male,26.0,Raipur,Avanti Vihar,2024-04-11,Premium,Card
CU013210,Warda Tandon,Male,39.0,Korba,TP Nagar,2024-10-25,Premium,Cash on Delivery
CU013211,Simon Kapur,Female,53.0,Rajnandgaon,Station Para,2024-05-31,Returning,UPI
CU013212,Faqid Thaman,Female,28.0,Raipur,Avanti Vihar,2025-08-03,New,Cash on Delivery
CU013213,Daksha Kaul,Male,61.0,Korba,Transport Nagar,2025-09-15,New,UPI
CU013214,Wridesh Batra,Other,58.0,Raipur,Devendra Nagar,2026-02-27,Returning,Wallet
CU013215,Vinaya Narayan,Female,55.0,Bilaspur,Sarkanda,2025-03-28,New,Wallet
CU013216,Yauvani Lal,Female,48.0,Bilaspur,Vyapar Vihar,2026-02-25,Returning,UPI
CU013217,Jacob Dara,Male,24.0,Bhilai,Vaishali Nagar,2024-10-31,Returning,Card
CU013218,Dominic Vora,Male,22.0,Bhilai,Sector 9,2024-07-17,New,UPI
CU013219,Arya Shere,Other,53.0,Bilaspur,Sarkanda,2026-03-25,New,Cash on Delivery
CU013220,Gavin Kari,Female,48.0,Raipur,Telibandha,2024-06-23,Returning,Card
CU013221,Jason Dutta,Male,38.0,Rajnandgaon,Civil Lines,2025-11-29,Returning,UPI
CU013222,Ishanvi Sastry,Other,22.0,Raipur,Civil Lines,2024-11-09,New,UPI
CU013223,Lila Amble,Male,28.0,Raipur,VIP Road,2024-11-02,New,UPI
CU013224,Dakshesh Deep,Male,52.0,Rajnandgaon,Station Para,2024-05-14,New,Wallet
CU013225,Hredhaan Deol,Male,18.0,Bhilai,Vaishali Nagar,2024-10-11,Returning,UPI
CU013226,Vrishti Wable,Male,53.0,Bhilai,Sector 9,2024-07-12,Premium,UPI
CU013227,Sara Badal,Male,59.0,Raipur,VIP Road,2025-04-13,Premium,UPI
CU013228,Peter Konda,Male,46.0,Raipur,Avanti Vihar,2025-01-05,Returning,Cash on Delivery
CU013229,Wakeeta Murty,Male,33.0,Raipur,Shankar Nagar,2024-11-04,Returning,UPI
CU013230,Fariq Walia,Female,24.0,Bhilai,Supela,2024-04-10,Returning,UPI
CU013231,Ojas Bajwa,Female,41.0,Bhilai,Supela,2025-11-13,Premium,UPI
CU013232,Tejas Bajwa,Male,57.0,Bhilai,Sector 9,2024-05-21,New,UPI
CU013233,Jackson Raj,Other,32.0,Korba,TP Nagar,2024-07-25,Returning,Cash on Delivery
CU013234,Kalpit Setty,Female,33.0,Korba,TP Nagar,2026-03-05,New,UPI
CU013235,Meghana Chakraborty,Female,53.0,Raipur,Civil Lines,2025-11-07,Returning,Card
CU013236,Aditya Padmanabhan,Female,18.0,Rajnandgaon,Station Para,2025-09-07,Returning,UPI
CU013237,Gunbir Basak,Male,26.0,Durg,Adarsh Nagar,2024-06-17,New,Cash on Delivery
CU013238,Ekaraj Sharaf,Other,60.0,Korba,Transport Nagar,2024-11-14,New,UPI
CU013239,Ekiya Bhatt,Female,31.0,Bilaspur,Vyapar Vihar,2024-10-14,Returning,UPI
CU013240,Mekhala Gara,Female,45.0,Raipur,Civil Lines,2024-06-27,Returning,Cash on Delivery
CU013241,Robert Badami,Female,49.0,Raipur,Devendra Nagar,2024-11-02,Premium,UPI
CU013242,Tanveer Sen,Male,50.0,Korba,Transport Nagar,2025-03-16,Returning,UPI
CU013243,Patrick Balan,Female,40.0,Bhilai,Supela,2024-10-05,New,UPI
CU013244,Devika Ahluwalia,Other,48.0,Korba,Transport Nagar,2025-06-10,New,Wallet
CU013245,Aradhana Rama,Female,34.0,Bilaspur,Sarkanda,2025-04-26,Returning,UPI
CU013246,Fitan Keer,Female,55.0,Raipur,Telibandha,2024-10-17,New,UPI
CU013247,Balendra Shroff,Male,28.0,Bhilai,Sector 9,2025-11-04,New,Cash on Delivery
CU013248,Luke Swaminathan,Female,35.0,Rajnandgaon,Civil Lines,2025-05-19,Returning,UPI
CU013249,Balhaar Mandal,Male,63.0,Raipur,Devendra Nagar,2026-03-25,New,UPI
CU013250,Chanakya Amble,Female,59.0,Bilaspur,Vyapar Vihar,2025-02-25,Returning,UPI
CU013251,Samarth Panchal,Male,20.0,Rajnandgaon,Station Para,2025-09-07,New,Cash on Delivery
CU013252,Wridesh Jhaveri,Male,61.0,Raipur,VIP Road,2025-07-09,Premium,UPI
CU013253,Avi Choudhury,Female,26.0,Raipur,Shankar Nagar,2024-05-17,Returning,UPI
CU013254,Rachit Sama,Male,23.0,Bilaspur,Link Road,2025-01-31,New,UPI
CU013255,Eshana Bir,Male,50.0,Durg,Adarsh Nagar,2025-01-28,Returning,Card
CU013256,Devika Magar,Male,59.0,Bhilai,Vaishali Nagar,2025-04-02,Returning,Cash on Delivery
CU013257,Jagdish Sundaram,Female,31.0,Raipur,Devendra Nagar,2025-11-06,Premium,UPI
CU013258,Balendra Patil,Female,25.0,Raipur,VIP Road,2024-06-29,New,UPI
CU013259,Hamsini Chaudhry,Female,47.0,Bhilai,Smriti Nagar,2025-09-10,New,Card
CU013260,Timothy Dass,Female,40.0,Raipur,Telibandha,2024-09-03,New,Cash on Delivery
CU013261,Meghana Savant,Female,51.0,Raipur,Civil Lines,2025-03-12,New,Cash on Delivery
CU013262,Christopher Doctor,Male,60.0,Durg,Adarsh Nagar,2025-03-08,Premium,Card
CU013263,Aadi Sridhar,Female,54.0,Raipur,Telibandha,2026-01-15,Returning,UPI
CU013264,Girik Jaggi,Male,54.0,Durg,Malviya Nagar,2025-04-22,Returning,UPI
CU013265,Oni Sachdeva,Male,27.0,Korba,Transport Nagar,2025-05-07,Returning,UPI
CU013266,William Khalsa,Female,51.0,Bilaspur,Sarkanda,2025-10-16,New,UPI
CU013267,Tristan Rajagopalan,Male,31.0,Bilaspur,Link Road,2024-11-01,Premium,Cash on Delivery
CU013268,Zansi Pathak,Male,31.0,Raipur,Devendra Nagar,2024-08-11,Returning,Wallet
CU013269,Arunima Iyer,Other,20.0,Bilaspur,Link Road,2024-10-11,New,UPI
CU013270,Harrison Nagarajan,Male,41.0,Bhilai,Smriti Nagar,2025-08-22,Returning,UPI
CU013271,Advay Bala,Female,64.0,Raipur,Telibandha,2025-05-10,Returning,UPI
CU013272,Harsh Ramanathan,Male,26.0,Bilaspur,Sarkanda,2025-02-27,Returning,UPI
CU013273,Krishna Sura,Female,26.0,Raipur,VIP Road,2025-01-30,New,UPI
CU013274,Caleb Chanda,Male,64.0,Raipur,VIP Road,2024-04-22,Premium,UPI
CU013275,Qushi Venkataraman,Male,50.0,Bilaspur,Link Road,2024-08-12,New,UPI
CU013276,Jairaj Loyal,Male,21.0,Bhilai,Smriti Nagar,2024-05-08,Premium,UPI
CU013277,Janani Ahluwalia,Male,53.0,Raipur,Shankar Nagar,2024-10-09,New,UPI
CU013278,Umang Kumer,Female,54.0,Raipur,Telibandha,2025-04-15,Returning,UPI
CU013279,Jalsa Vaidya,Male,45.0,Raipur,Devendra Nagar,2026-02-08,Returning,Card
CU013280,Lipika Mani,Male,29.0,bilaspur,Link Road,2025-08-06,New,UPI
CU013281,Daniel Chaudhari,Female,53.0,Bilaspur,Link Road,2025-06-23,New,UPI
CU013282,Ansh Dey,Male,45.0,Raipur,VIP Road,2025-12-20,Returning,UPI
CU013283,Omkaar Agate,Female,21.0,Bilaspur,Tarbahar,2025-07-03,Premium,UPI
CU013284,Keya Pall,Male,54.0,Rajnandgaon,Station Para,2024-09-17,Returning,Wallet
CU013285,Abhimanyu Ravi,Male,53.0,Bilaspur,Tarbahar,2025-09-03,New,UPI
CU013286,Isaac Sur,Female,24.0,Bhilai,Smriti Nagar,2025-11-17,Returning,Card
CU013287,Bachittar Shan,Male,29.0,Bilaspur,Link Road,2024-11-02,Returning,Cash on Delivery
CU013288,Jagdish Edwin,Female,43.0,Korba,TP Nagar,2024-08-07,Returning,UPI
CU013289,Triya Solanki,Male,38.0,Rajnandgaon,Station Para,2025-05-22,Premium,Card
CU013290,Ansh Mand,Female,59.0,Raipur,VIP Road,2025-07-19,Premium,UPI
CU013291,Girindra Raman,Male,47.0,Raipur,Civil Lines,2025-09-08,Premium,UPI
CU013292,Maanav Varma,Female,32.0,Raipur,Telibandha,2024-08-02,Returning,UPI
CU013293,Rohan Sankar,Male,60.0,Durg,Ashish Nagar,2024-10-15,Premium,UPI
CU013294,Pavani Yogi,Female,30.0,Raipur,Avanti Vihar,2025-07-01,Premium,UPI
CU013295,Nitesh Anne,Other,49.0,Korba,TP Nagar,2025-03-28,New,UPI
CU013296,Aarush Kurian,Male,43.0,Raipur,Shankar Nagar,2024-10-16,Premium,Card
CU013297,Faris Balan,Male,28.0,Bilaspur,Tarbahar,2025-05-02,Returning,Wallet
CU013298,Leela Nori,Female,61.0,Raipur,Avanti Vihar,2025-01-01,New,Card
CU013299,Bhavani Sura,Male,61.0,Bhilai,Sector 10,2025-01-14,Returning,UPI
CU013300,Chakrika Chakrabarti,Male,24.0,BHILAI,Sector 9,2025-07-16,Returning,Card
CU013301,Bishakha Dhar,Female,26.0,Durg,Malviya Nagar,2024-11-01,New,UPI
CU013302,Ishwar Sarma,Male,42.0,Bhilai,Smriti Nagar,2025-04-22,Returning,UPI
CU013303,Geetika Kamdar,Other,22.0,Bhilai,Smriti Nagar,2024-09-10,Returning,Wallet
CU013304,Chaman Patla,Male,20.0,Bilaspur,Link Road,2024-06-04,Returning,UPI
CU013305,Isha Aurora,Female,35.0,Korba,Transport Nagar,2025-09-01,Returning,UPI
CU013306,Chandran Dhillon,Male,19.0,Durg,Adarsh Nagar,2025-06-25,Returning,Card
CU013307,Pooja Palla,Female,59.0,Durg,Borsi,2025-01-17,New,Card
CU013308,Upma Hayre,Female,59.0,Bhilai,Supela,2025-05-16,New,UPI
CU013309,Panini Kumar,Female,38.0,Korba,TP Nagar,2025-10-12,New,UPI
CU013310,Saumya Dewan,Female,34.0,Bhilai,Smriti Nagar,2025-09-23,Returning,UPI
CU013311,Samar Sachar,Female,44.0,Korba,Transport Nagar,2025-10-14,New,UPI
CU013312,Baljiwan Bakshi,Male,58.0,Durg,Ashish Nagar,2025-12-13,Returning,Cash on Delivery
CU013313,Advika Naik,Female,25.0,Raipur,VIP Road,2025-08-14,Returning,Card
CU013314,Jackson Lalla,Female,26.0,Raipur,Devendra Nagar,2024-08-22,Returning,UPI
CU013315,Chameli Sathe,Female,27.0,Durg,Malviya Nagar,2025-02-23,New,UPI
CU013316,Matthew Hora,Male,27.0,Bilaspur,Tarbahar,2025-08-05,Returning,UPI
CU013317,Abeer Sarraf,Male,56.0,Bilaspur,Vyapar Vihar,2025-03-14,Returning,UPI
CU013318,Isaiah Swamy,Other,31.0,Rajnandgaon,Civil Lines,2024-12-14,Returning,UPI
CU013319,Priya Arya,Male,43.0,Bilaspur,Tarbahar,2025-03-22,New,UPI
CU013320,Oscar Patil,Male,58.0,Bhilai,Sector 10,2024-09-20,Returning,Card
CU013321,Gautami Naidu,Male,29.0,Bilaspur,Vyapar Vihar,2024-05-03,New,UPI
CU013322,Faris Guha,Male,51.0,Raipur,Avanti Vihar,2025-09-02,New,Card
CU013323,Girik Sengupta,Female,36.0,Bilaspur,Tarbahar,2026-01-15,Returning,Card
CU013324,Quincy Grover,Female,47.0,Korba,TP Nagar,2025-04-10,New,UPI
CU013325,Hiral Mistry,Female,36.0,Raipur,Civil Lines,2025-05-14,Returning,Card
CU013326,Vyanjana Pingle,Female,30.0,Durg,Adarsh Nagar,2026-01-12,Returning,Wallet
CU013327,Azad Char,Male,,Durg,Ashish Nagar,2025-06-24,Premium,UPI
CU013328,Yug Sen,Female,34.0,Raipur,Avanti Vihar,2024-09-23,New,UPI
CU013329,Indali Loyal,Male,45.0,Durg,Ashish Nagar,2025-01-22,Returning,UPI
CU013330,Ishaan Sehgal,Female,28.0,Durg,Adarsh Nagar,2024-08-05,New,UPI
CU013331,Samarth Kakar,Female,47.0,Bhilai,Smriti Nagar,2025-03-01,Premium,UPI
CU013332,Harshil Bal,Female,21.0,Raipur,Telibandha,2025-04-03,Premium,Card
CU013333,Pallavi Pandya,Male,64.0,Raipur,Shankar Nagar,2024-11-14,Returning,Card
CU013334,Ikbal Deshpande,Female,30.0,Bilaspur,Link Road,2025-10-27,Returning,UPI
CU013335,Lavanya Mane,Male,48.0,Raipur,Telibandha,2026-03-16,Returning,UPI
CU013336,Arunima Rege,Female,45.0,Raipur,Telibandha,2025-04-13,Returning,Card
CU013337,Krisha Lad,Male,38.0,Korba,Transport Nagar,2024-12-18,Returning,Card
CU013338,Ishani Raja,Female,61.0,Bilaspur,Sarkanda,2025-02-06,Returning,UPI
CU013339,Ganga Batta,Male,27.0,Durg,Adarsh Nagar,2024-05-09,Premium,UPI
CU013340,Ira Bhardwaj,Male,26.0,Rajnandgaon,Civil Lines,2025-07-15,New,UPI
CU013341,Damini Kota,Male,56.0,Raipur,VIP Road,2024-10-12,New,UPI
CU013342,Ishani Sidhu,Female,36.0,Raipur,Avanti Vihar,2025-04-23,New,UPI
CU013343,Onkar Varkey,Female,53.0,Bilaspur,Sarkanda,2025-09-11,Premium,Card
CU013344,Jagdish Anand,Female,54.0,Bhilai,Sector 10,2025-07-09,New,UPI
CU013345,Hemangini Natt,Male,39.0,Raipur,Telibandha,2025-05-10,New,UPI
CU013346,Zashil Khare,Female,41.0,Durg,Ashish Nagar,2025-10-05,Returning,Card
CU013347,Ekantika Nath,Female,61.0,Raipur,VIP Road,2024-06-22,Returning,Cash on Delivery
CU013348,Advay Koshy,Female,33.0,Bilaspur,Tarbahar,2026-03-17,Returning,Cash on Delivery
CU013349,Nimrat Nazareth,Male,38.0,Bilaspur,Sarkanda,2025-04-29,New,UPI
CU013350,Jason Wadhwa,Male,56.0,Bilaspur,Sarkanda,2024-09-26,Returning,UPI
CU013351,Ikshita Grewal,Female,43.0,Raipur,Telibandha,2024-04-28,New,Card
CU013352,Brijesh Nigam,Female,22.0,Raipur,Shankar Nagar,2025-06-13,Returning,UPI
CU013353,Alexander Sant,Male,28.0,Korba,Transport Nagar,2025-04-27,New,Cash on Delivery
CU013354,Theodore Aurora,Male,18.0,Korba,Transport Nagar,2025-06-13,Returning,Card
CU013355,Chatresh Karan,Male,39.0,Bhilai,Sector 9,2024-04-17,New,Wallet
CU013356,Anirudh Cheema,Male,46.0,Raipur,Telibandha,2024-09-15,New,UPI
CU013357,Vaishnavi Shetty,Male,34.0,Bilaspur,Link Road,2025-07-31,New,Wallet
CU013358,Lucky Bhattacharyya,Male,35.0,Raipur,Civil Lines,2026-03-03,New,Cash on Delivery
CU013359,Anay Narasimhan,Female,28.0,Raipur,Telibandha,2025-06-07,Returning,UPI
CU013360,Vrishti Chaudhuri,Female,48.0,Raipur,Devendra Nagar,2025-10-27,Premium,Wallet
CU013361,Bakhshi Pandya,Male,42.0,Raipur,Telibandha,2026-02-03,Returning,UPI
CU013362,Chaaya Mohan,Female,22.0,Raipur,Civil Lines,2024-09-10,Returning,Cash on Delivery
CU013363,Arunima Bakshi,Female,35.0,Raipur,Civil Lines,2025-01-18,New,UPI
CU013364,Jackson More,Female,42.0,Durg,Borsi,2026-03-17,Returning,Card
CU013365,Yashvi Sha,Female,41.0,Bhilai,Vaishali Nagar,2025-09-07,Returning,UPI
CU013366,Urishilla Johal,Female,43.0,Bhilai,Smriti Nagar,2024-09-12,Returning,Wallet
CU013367,Yatan Dada,Female,50.0,Raipur,VIP Road,2024-08-26,Returning,UPI
CU013368,Kashish Sachdev,Female,60.0,Korba,TP Nagar,2024-10-02,New,Card
CU013369,Panini Murty,Male,63.0,Raipur,Telibandha,2025-01-03,New,UPI
CU013370,Nihal Purohit,Male,59.0,Raipur,VIP Road,2024-04-10,Premium,UPI
CU013371,Nilima Karan,Male,36.0,Bilaspur,Vyapar Vihar,2024-06-03,New,Card
CU013372,Vamakshi Kamdar,Male,63.0,Bilaspur,Vyapar Vihar,2024-06-22,Premium,Card
CU013373,Aishani Kari,Male,25.0,Durg,Ashish Nagar,2026-03-05,Returning,Wallet
CU013374,Brijesh Halder,Female,55.0,Bhilai,Sector 9,2024-05-28,Premium,UPI
CU013375,Banjeet Narain,Male,45.0,Bhilai,Vaishali Nagar,2025-12-03,Returning,UPI
CU013376,Nidra Nagi,Male,51.0,Raipur,VIP Road,2026-02-10,Returning,UPI
CU013377,Alka Bhatnagar,Male,24.0,Bilaspur,Tarbahar,2024-11-22,Returning,UPI
CU013378,Darika Halder,Male,41.0,Bhilai,Vaishali Nagar,2025-12-16,Returning,UPI
CU013379,Saumya Ranganathan,Female,55.0,Raipur,Devendra Nagar,2025-08-02,New,Wallet
CU013380,Mason Tripathi,Male,45.0,Raipur,Telibandha,2025-08-10,New,UPI
CU013381,Leena Chada,Male,62.0,Rajnandgaon,Civil Lines,2026-02-07,Premium,Cash on Delivery
CU013382,Bahadurjit Pandya,Male,41.0,Raipur,VIP Road,2025-01-08,New,UPI
CU013383,Harshil Sinha,Female,53.0,Raipur,Devendra Nagar,2024-11-19,Returning,Card
CU013384,Nathaniel Loyal,Female,25.0,Korba,Transport Nagar,2025-10-01,Returning,UPI
CU013385,Wazir Sangha,Female,41.0,Durg,Malviya Nagar,2025-05-04,New,Wallet
CU013386,Riya Krishna,Male,61.0,Bilaspur,Vyapar Vihar,2025-03-19,Returning,UPI
CU013387,Turvi Krish,Male,41.0,Bilaspur,Vyapar Vihar,2025-12-01,Returning,Cash on Delivery
CU013388,Ekalinga Kamdar,Male,29.0,Raipur,Telibandha,2026-03-02,Returning,UPI
CU013389,Adya Hans,Male,47.0,Durg,Borsi,2024-08-15,New,UPI
CU013390,Falan Guha,Male,37.0,Raipur,Avanti Vihar,2024-04-24,Returning,UPI
CU013391,Vasatika Dar,Male,28.0,Rajnandgaon,Civil Lines,2025-09-29,Returning,UPI
CU013392,Luke Sachdev,Male,27.0,raipur,VIP Road,2024-04-06,Returning,Card
CU013393,Dhruv Chopra,Female,26.0,Bilaspur,Sarkanda,2025-09-12,New,UPI
CU013394,Triya Raj,Female,24.0,Bilaspur,Tarbahar,2025-01-03,Premium,UPI
CU013395,Aryan Saxena,Female,44.0,Raipur,Avanti Vihar,2024-05-15,Returning,Cash on Delivery
CU013396,Aadhya Shenoy,Male,40.0,Bhilai,Vaishali Nagar,2025-12-05,Premium,UPI
CU013397,Veer Padmanabhan,Male,,Durg,Malviya Nagar,2026-01-21,New,UPI
CU013398,Jai Mand,Male,27.0,Raipur,VIP Road,2025-08-10,Premium,UPI
CU013399,Ikshita Sahni,Male,20.0,rajnandgaon,Civil Lines,2025-08-24,Returning,Cash on Delivery
CU013400,Siya Hari,Female,59.0,Raipur,Devendra Nagar,2024-11-23,Returning,UPI
CU013401,Guneet Randhawa,Male,50.0,Bilaspur,Tarbahar,2025-03-14,Returning,Card
CU013402,Patrick Ravel,Male,44.0,Bilaspur,Link Road,2024-06-12,Returning,UPI
CU013403,Vihaan Solanki,Female,31.0,Bhilai,Supela,2024-04-07,New,UPI
CU013404,Akshay Virk,Female,51.0,Bilaspur,Sarkanda,2025-05-16,Returning,Card
CU013405,Udant Hayer,Male,31.0,DURG,Ashish Nagar,2024-11-19,New,UPI
CU013406,Jeet Misra,Female,54.0,Bilaspur,Sarkanda,2025-05-15,Returning,Cash on Delivery
CU013407,Urvi Tripathi,Male,31.0,Bilaspur,Sarkanda,2025-05-18,Returning,Cash on Delivery
CU013408,Nidhi Prakash,Male,45.0,Bilaspur,Vyapar Vihar,2024-04-23,Premium,Card
CU013409,Advaith Venkataraman,Male,34.0,Bhilai,Vaishali Nagar,2026-03-11,Returning,Card
CU013410,Aishani Biswas,Male,24.0,Raipur,Avanti Vihar,2025-11-26,Returning,UPI
CU013411,Kai Manda,Female,57.0,Raipur,Telibandha,2024-05-12,Returning,UPI
CU013412,Neelima Goyal,Male,57.0,BILASPUR,Link Road,2025-10-04,New,Card
CU013413,Rachana Bhatti,Female,25.0,Korba,Transport Nagar,2024-07-29,New,Cash on Delivery
CU013414,Samesh Lala,Male,62.0,Raipur,Avanti Vihar,2025-03-28,Premium,UPI
CU013415,Bahadurjit Shankar,Female,41.0,Bilaspur,Link Road,2025-03-08,New,UPI
CU013416,Radha Jaggi,Male,27.0,Raipur,Telibandha,2024-08-04,Returning,UPI
CU013417,Adweta Hayer,Female,33.0,Bilaspur,Vyapar Vihar,2025-03-27,Premium,Cash on Delivery
CU013418,Zaitra Chada,Male,33.0,Durg,Malviya Nagar,2025-04-23,Returning,Card
CU013419,Siya Deol,Male,23.0,Durg,Adarsh Nagar,2024-11-29,New,UPI
CU013420,Saksham Venkatesh,Male,36.0,Bilaspur,Vyapar Vihar,2025-07-04,Returning,UPI
CU013421,Dalaja Nori,Male,57.0,Durg,Malviya Nagar,2024-08-26,Returning,UPI
CU013422,Veer Aggarwal,Female,25.0,Raipur,VIP Road,2026-01-25,New,UPI
CU013423,Aradhana Choudhury,Male,58.0,Bhilai,Supela,2025-12-18,New,Wallet
CU013424,Neelima Mangat,Female,21.0,Raipur,Devendra Nagar,2024-09-19,Returning,UPI
CU013425,Nitara Kumer,Female,19.0,Korba,TP Nagar,2025-02-14,Premium,Card
CU013426,Vansha Hora,Male,24.0,Durg,Adarsh Nagar,2025-10-23,Premium,UPI
CU013427,Gopal Jani,Female,49.0,Raipur,Devendra Nagar,2025-02-28,Returning,UPI
CU013428,Vaishnavi Deep,Male,31.0,Raipur,Shankar Nagar,2025-04-03,New,Card
CU013429,Vinaya Chauhan,Female,62.0,Bhilai,Smriti Nagar,2025-10-18,Returning,UPI
CU013430,Januja Pai,Male,27.0,Rajnandgaon,Civil Lines,2024-05-10,New,UPI
CU013431,Qasim Patla,Female,34.0,RAIPUR,Shankar Nagar,2025-04-14,New,Card
CU013432,Bahadurjit Gill,Male,44.0,Bilaspur,Tarbahar,2025-11-05,Returning,UPI
CU013433,Ryan Rao,Male,20.0,Bhilai,Supela,2025-05-03,Premium,UPI
CU013434,Dev Reddy,Female,47.0,Bilaspur,Sarkanda,2025-05-27,Returning,Cash on Delivery
CU013435,William Konda,Male,49.0,bilaspur,Tarbahar,2025-08-31,New,UPI
CU013436,Elijah Solanki,Male,48.0,Raipur,Civil Lines,2024-05-06,Premium,UPI
CU013437,Netra Arya,Female,33.0,Durg,Ashish Nagar,2025-11-18,Returning,UPI
CU013438,Yasti Tailor,Male,63.0,Raipur,VIP Road,2025-08-11,New,UPI
